# File generated by CMD 3.7 (http://stev.oapd.inaf.it/cmd) on Thu Jul 18 21:55:16 UTC 2024
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: DECAM (ABmags)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  umag    gmag    rmag    imag    zmag    Ymag
0.00085217 -1.26000 10.04922 0.0900000036 1.0816895926 0.090 -3.205 3.4609 5.393 1 0.000 0.545 0.00 0.00 0.00 0.00 0.00 -1 -5.25e-17 0.00 7.471e-01 2.520e-01 1.591e-04 4.291e-05 3.892e-04 -1.000 8.846e-04 12.783 17.987 16.634999999 14.733 12.801 12.159 12.038
0.00085217 -1.26000 10.04922 0.0957765132 1.1348251828 0.096 -3.050 3.4830 5.354 1 0.000 0.545 0.00 0.00 0.00 0.00 0.00 -1 -7.62e-17 0.00 7.463e-01 2.528e-01 1.591e-04 4.291e-05 3.892e-04 -1.000 8.846e-04 12.396 17.531 15.762 13.903 12.337 11.798 11.679
0.00085217 -1.26000 10.04922 0.1000000089 1.1711064744 0.100 -2.943 3.4984 5.326 1 0.000 0.545 0.00 0.00 0.00 0.00 0.00 -1 -9.85e-17 0.00 7.457e-01 2.534e-01 1.591e-04 4.291e-05 3.892e-04 -1.000 8.846e-04 12.127 17.158 15.17 13.359 12.027 11.549 11.432
0.00085217 -1.26000 10.04922 0.1088758260 1.2412428838 0.109 -2.810 3.5135 5.291 1 0.000 0.545 0.00 0.00 0.00 0.00 0.00 -1 -1.33e-16 0.00 7.447e-01 2.544e-01 1.591e-04 4.291e-05 3.892e-04 -1.000 8.847e-04 11.796 16.666 14.543999999 12.793 11.663 11.237 11.122
0.00085217 -1.26000 10.04922 0.1199999899 1.3193153758 0.120 -2.659 3.5307 5.251 1 0.000 0.545 0.00 0.00 0.00 0.00 0.00 -1 -1.89e-16 0.00 7.435e-01 2.556e-01 1.591e-04 4.291e-05 3.892e-04 -1.000 8.846e-04 11.417 16.045 13.857999999 12.187 11.251 10.876 10.766
0.00085217 -1.26000 10.04922 0.1400000006 1.4384526719 0.140 -2.477 3.5468 5.200 1 0.000 0.545 0.00 0.00 0.00 0.00 0.00 -1 -2.81e-16 0.00 7.419e-01 2.572e-01 1.591e-04 4.291e-05 3.892e-04 -1.000 8.846e-04 10.963 15.318 13.15 11.561 10.774 10.438 10.333
0.00085217 -1.26000 10.04922 0.1599999964 1.5372931554 0.160 -2.337 3.5572 5.160 1 0.000 0.545 0.00 0.00 0.00 0.00 0.00 -1 -3.8e-16 0.00 7.406e-01 2.585e-01 1.591e-04 4.291e-05 3.892e-04 -1.000 8.846e-04 10.613 14.778 12.647 11.113 10.412 10.098 9.996
0.00085217 -1.26000 10.04922 0.2000000179 1.6938791367 0.200 -2.117 3.5711 5.092 1 0.000 0.545 0.00 0.00 0.00 0.00 0.00 -1 -6.11e-16 0.00 7.393e-01 2.598e-01 1.591e-04 4.291e-05 3.892e-04 -1.000 8.846e-04 10.062 13.959 11.904 10.449 9.848 9.561 9.465
0.00085217 -1.26000 10.04922 0.2500000000 1.8403257998 0.250 -1.912 3.5823 5.029 1 0.000 0.545 0.00 0.00 0.00 0.00 0.00 -1 -1.59e-16 0.00 7.390e-01 2.601e-01 1.591e-04 4.291e-05 3.892e-04 -1.000 8.847e-04 9.550 13.238 11.253 9.867 9.327 9.059 8.968
0.00085217 -1.26000 10.04922 0.3000000417 1.9529140366 0.300 -1.755 3.5908 4.985 1 0.000 0.545 0.00 0.00 0.00 0.00 0.00 -1 -1.12e-16 0.00 7.392e-01 2.599e-01 1.590e-04 4.292e-05 3.892e-04 -1.000 8.846e-04 9.158 12.684 10.759 9.430 8.929 8.675 8.588
0.00085217 -1.26000 10.04922 0.3499999642 2.0434174156 0.350 -1.628 3.5980 4.954 1 0.000 0.545 0.00 0.00 0.00 0.00 0.00 -1 -1.67e-15 0.00 7.461e-01 2.530e-01 1.590e-04 4.291e-05 3.892e-04 -1.000 8.846e-04 8.839 12.241 10.36 9.078 8.605 8.363 8.279
0.00085217 -1.26000 10.04922 0.4000000358 2.1185024810 0.400 -1.479 3.6091 4.908 1 0.000 0.545 0.00 0.00 0.00 0.00 0.00 -1 -2.32e-15 0.00 7.492e-01 2.499e-01 1.591e-04 4.291e-05 3.892e-04 -1.000 8.846e-04 8.468 11.687 9.87 8.662 8.226 8.001 7.923
0.00085217 -1.26000 10.04922 0.4500000179 2.1822809362 0.450 -1.303 3.6268 4.853 1 0.000 0.545 0.00 0.00 0.00 0.00 0.00 -1 -3.49e-15 0.00 7.492e-01 2.499e-01 1.591e-04 4.291e-05 3.892e-04 -1.000 8.846e-04 8.028 10.975 9.25 8.159 7.778 7.580 7.510
0.00085217 -1.26000 10.04922 0.4769303501 2.2129331565 0.477 -1.192 3.6422 4.829 1 0.000 0.545 0.00 0.00 0.00 0.00 0.00 -1 -4.51e-15 0.00 7.492e-01 2.499e-01 1.591e-04 4.291e-05 3.892e-04 -1.000 8.846e-04 7.750 10.470 8.823 7.833 7.495 7.321 7.259
0.00085217 -1.26000 10.04922 0.5000000000 2.2374541529 0.500 -1.101 3.6547 4.809 1 0.000 0.545 0.00 0.00 0.00 0.00 0.00 -1 -5.54e-15 0.00 7.492e-01 2.499e-01 1.591e-04 4.291e-05 3.892e-04 -1.000 8.846e-04 7.524 10.057 8.481 7.569 7.266 7.111 7.055
0.00085217 -1.26000 10.04922 0.5500000715 2.2836583126 0.550 -0.883 3.6842 4.750 1 0.000 0.544 0.00 0.00 0.00 0.00 0.00 -1 -9.35e-15 0.00 7.815e-01 2.178e-01 1.400e-04 3.780e-05 3.430e-04 -1.000 7.634e-04 6.978 9.020 7.688 6.953 6.719 6.606 6.565
0.00085217 -1.26000 10.04922 0.6000000238 2.3211213258 0.600 -0.678 3.7123 4.696 1 0.000 0.544 0.00 0.00 0.00 0.00 0.00 -1 -1.53e-14 0.00 7.905e-01 2.088e-01 1.351e-04 3.647e-05 3.311e-04 -1.000 7.447e-04 6.466 8.078 7.005 6.402 6.217 6.139 6.114
0.00085217 -1.26000 10.04922 0.6116241813 2.3288279555 0.611 -0.629 3.7197 4.684 1 0.000 0.544 0.00 0.00 0.00 0.00 0.00 -1 -1.71e-14 0.00 7.928e-01 2.065e-01 1.338e-04 3.613e-05 3.280e-04 -1.000 7.558e-04 6.343 7.857 6.8469999999 6.274 6.100 6.030 6.009
0.00085217 -1.26000 10.04922 0.6265150905 2.3382215011 0.626 -0.566 3.7290 4.669 1 0.000 0.543 0.00 0.00 0.00 0.00 0.00 -1 -1.99e-14 0.00 7.958e-01 2.034e-01 1.320e-04 3.567e-05 3.240e-04 -1.000 7.433e-04 6.186 7.586 6.6489999999 6.112 5.952 5.893 5.877
0.00085217 -1.26000 10.04922 0.6392881274 2.3458793460 0.639 -0.512 3.7368 4.655 1 0.000 0.543 0.00 0.00 0.00 0.00 0.00 -1 -2.24e-14 0.00 7.986e-01 2.006e-01 1.305e-04 3.527e-05 3.203e-04 -1.000 7.800e-04 6.050 7.364 6.484 5.974 5.826 5.775 5.763
0.00085217 -1.26000 10.04922 0.6499999762 2.3520353107 0.650 -0.466 3.7433 4.642 1 0.000 0.543 0.00 0.00 0.00 0.00 0.00 -1 -2.54e-14 0.00 8.010e-01 1.983e-01 1.292e-04 3.492e-05 3.171e-04 -1.000 7.077e-04 5.936 7.182 6.3459999999 5.860 5.722 5.678 5.668
0.00085217 -1.26000 10.04922 0.6640468836 2.3597627793 0.664 -0.406 3.7510 4.622 1 0.000 0.543 0.00 0.00 0.00 0.00 0.00 -1 -2.95e-14 0.00 8.049e-01 1.944e-01 1.271e-04 3.436e-05 3.121e-04 -1.000 7.077e-04 5.785 6.953 6.169 5.712 5.586 5.550 5.544
0.00085217 -1.26000 10.04922 0.6774119139 2.3667740271 0.677 -0.348 3.7580 4.601 1 0.000 0.543 0.00 0.00 0.00 0.00 0.00 -1 -3.43e-14 0.00 8.088e-01 1.905e-01 1.249e-04 3.379e-05 3.070e-04 -1.000 7.077e-04 5.639 6.741 6.0009999999 5.571 5.456 5.428 5.425
0.00085217 -1.26000 10.04922 0.6897852421 2.3729872739 0.690 -0.293 3.7644 4.579 1 0.000 0.542 0.00 0.00 0.00 0.00 0.00 -1 -3.95e-14 0.00 8.127e-01 1.866e-01 1.228e-04 3.323e-05 3.020e-04 -1.000 7.053e-04 5.502 6.549 5.8459999999 5.439 5.334 5.312 5.312
0.00085217 -1.26000 10.04922 0.6999999285 2.3779266691 0.700 -0.247 3.7695 4.560 1 0.000 0.542 0.00 0.00 0.00 0.00 0.00 -1 -4.46e-14 0.00 8.161e-01 1.832e-01 1.210e-04 3.274e-05 2.976e-04 -1.000 7.052e-04 5.387 6.392 5.717 5.329 5.231 5.215 5.216
0.00085217 -1.26000 10.04922 0.7079623342 2.3816634811 0.708 -0.210 3.7732 4.543 1 0.000 0.540 0.00 0.00 0.00 0.00 0.00 -1 -4.92e-14 0.00 8.195e-01 1.799e-01 1.189e-04 3.225e-05 2.933e-04 -1.000 6.720e-04 5.295 6.271 5.6149999999 5.240 5.149 5.136 5.139
0.00085217 -1.26000 10.04922 0.7199367285 2.3871045802 0.720 -0.153 3.7787 4.515 1 0.000 0.538 0.00 0.00 0.00 0.00 0.00 -1 -5.74e-14 0.00 8.248e-01 1.746e-01 1.157e-04 3.148e-05 2.864e-04 -1.000 6.251e-04 5.152 6.086 5.4579999999 5.104 5.021 5.013 5.018
0.00085217 -1.26000 10.04922 0.7310006022 2.3919501623 0.731 -0.098 3.7835 4.486 1 0.000 0.536 0.00 0.00 0.00 0.00 0.00 -1 -6.69e-14 0.00 8.300e-01 1.694e-01 1.125e-04 3.071e-05 2.797e-04 -1.000 6.077e-04 5.015 5.918 5.3089999999 4.972 4.897 4.894 4.901
0.00085217 -1.26000 10.04922 0.7414658666 2.3963808610 0.741 -0.043 3.7879 4.455 1 0.000 0.534 0.00 0.00 0.00 0.00 0.00 -1 -7.8e-14 0.00 8.352e-01 1.642e-01 1.094e-04 2.995e-05 2.730e-04 -1.000 6.077e-04 4.878 5.756 5.161 4.841 4.772 4.773 4.782
0.00085217 -1.26000 10.04922 0.7500000000 2.3998889087 0.750 0.003 3.7913 4.427 1 0.000 0.532 0.00 0.00 0.00 0.00 0.00 -1 -8.91e-14 0.00 8.395e-01 1.599e-01 1.067e-04 2.930e-05 2.672e-04 -1.000 6.077e-04 4.762 5.620 5.037 4.728 4.665 4.669 4.679
0.00085217 -1.26000 10.04922 0.7571489215 2.4027576568 0.757 0.043 3.7939 4.401 1 0.000 0.532 0.00 0.00 0.00 0.00 0.00 -1 -1e-13 0.00 8.429e-01 1.565e-01 1.050e-04 2.884e-05 2.632e-04 -1.000 6.077e-04 4.661 5.504 4.9289999999 4.630 4.571 4.578 4.589
0.00085217 -1.26000 10.04922 0.7665157914 2.4064234530 0.766 0.100 3.7972 4.363 1 0.000 0.531 0.00 0.00 0.00 0.00 0.00 -1 -1.18e-13 0.00 8.470e-01 1.524e-01 1.030e-04 2.831e-05 2.584e-04 -1.000 6.076e-04 4.520 5.345 4.779 4.493 4.439 4.449 4.460
0.00085217 -1.26000 10.04922 0.7751458287 2.4097108622 0.774 0.156 3.8000 4.324 1 0.000 0.531 0.00 0.00 0.00 0.00 0.00 -1 -1.4e-13 0.00 8.503e-01 1.491e-01 1.015e-04 2.791e-05 2.549e-04 -1.000 6.077e-04 4.381 5.190 4.632 4.356 4.307 4.320 4.333
0.00085217 -1.26000 10.04922 0.7831730843 2.4126939827 0.782 0.210 3.8023 4.282 1 0.000 0.530 0.00 0.00 0.00 0.00 0.00 -1 -1.65e-13 0.00 8.530e-01 1.464e-01 1.003e-04 2.760e-05 2.522e-04 -1.000 6.007e-04 4.244 5.042 4.489 4.222 4.176 4.192 4.205
0.00085217 -1.26000 10.04922 0.7903478742 2.4153014117 0.789 0.262 3.8040 4.241 1 0.000 0.530 0.00 0.00 0.00 0.00 0.00 -1 -1.94e-13 0.00 8.548e-01 1.446e-01 9.964e-05 2.742e-05 2.506e-04 -1.000 6.066e-04 4.115 4.904 4.3539999999 4.093 4.051 4.067 4.081
0.00085217 -1.26000 10.04922 0.7966354489 2.4175420619 0.796 0.311 3.8049 4.199 1 0.000 0.530 0.00 0.00 0.00 0.00 0.00 -1 -2.28e-13 0.00 8.550e-01 1.444e-01 9.973e-05 2.745e-05 2.510e-04 -1.000 6.232e-04 3.992 4.775 4.2269999999 3.971 3.930 3.948 3.961
0.00085217 -1.26000 10.04922 0.7985415459 2.4182133115 0.797 0.326 3.8051 4.186 1 0.000 0.530 0.00 0.00 0.00 0.00 0.00 -1 -2.4e-13 0.00 8.550e-01 1.444e-01 9.980e-05 2.747e-05 2.512e-04 -1.000 6.279e-04 3.954 4.736 4.188 3.933 3.893 3.911 3.924
0.00085217 -1.26000 10.04922 0.8000000715 2.4187244613 0.799 0.339 3.8050 4.173 1 0.000 0.530 0.00 0.00 0.00 0.00 0.00 -1 -2.51e-13 0.00 8.550e-01 1.444e-01 9.986e-05 2.749e-05 2.514e-04 -1.000 6.307e-04 3.922 4.704 4.1549999999 3.900 3.860 3.878 3.891
0.00085217 -1.26000 10.04922 0.8006300926 2.4189445940 0.800 0.345 3.8050 4.168 1 0.000 0.530 0.00 0.00 0.00 0.00 0.00 -1 -2.55e-13 0.00 8.548e-01 1.445e-01 9.998e-05 2.752e-05 2.516e-04 -1.000 6.308e-04 3.908 4.690 4.141 3.886 3.846 3.864 3.877
0.00085217 -1.26000 10.04922 0.8065644503 2.4209986983 0.805 0.400 3.8039 4.111 1 0.000 0.530 0.00 0.00 0.00 0.00 0.00 -1 -3.07e-13 0.00 8.534e-01 1.460e-01 1.010e-04 2.782e-05 2.543e-04 -1.000 6.307e-04 3.769 4.555 4.003 3.746 3.705 3.721 3.734
0.00085217 -1.26000 10.04922 0.8115561008 2.4226997719 0.810 0.453 3.8011 4.050 1 0.000 0.530 0.00 0.00 0.00 0.00 0.00 -1 -3.71e-13 0.00 8.521e-01 1.472e-01 1.019e-04 2.806e-05 2.566e-04 -1.000 6.307e-04 3.638 4.434 3.8770000000 3.612 3.567 3.581 3.593
0.00085217 -1.26000 10.04922 0.8124042153 2.4229864074 0.811 0.462 3.8004 4.039 1 0.000 0.530 0.00 0.00 0.00 0.00 0.00 -1 -3.85e-13 0.00 8.519e-01 1.474e-01 1.021e-04 2.811e-05 2.570e-04 -1.000 6.308e-04 3.614 4.412 3.854 3.587 3.541 3.554 3.566
0.00085217 -1.26000 10.04922 0.8139938116 2.4235217901 0.813 0.482 3.7984 4.011 2 0.000 0.530 0.00 0.00 0.00 0.00 0.00 -1 -4.16e-13 0.00 8.516e-01 1.478e-01 1.024e-04 2.818e-05 2.577e-04 -1.000 6.308e-04 3.565 4.372 3.809 3.536 3.487 3.498 3.509
0.00085217 -1.26000 10.04922 0.8171012402 2.4245614697 0.816 0.525 3.7924 3.946 2 0.000 0.530 0.00 0.00 0.00 0.00 0.00 -1 -4.91e-13 0.00 8.508e-01 1.486e-01 1.029e-04 2.834e-05 2.591e-04 -1.000 6.307e-04 3.458 4.294 3.716 3.423 3.366 3.371 3.380
0.00085217 -1.26000 10.04922 0.8193281889 2.4253009834 0.818 0.559 3.7852 3.884 2 0.000 0.530 0.00 0.00 0.00 0.00 0.00 -1 -5.71e-13 0.00 8.474e-01 1.520e-01 1.053e-04 2.898e-05 2.649e-04 -1.000 5.865e-04 3.371 4.245 3.646 3.330 3.261 3.260 3.266
0.00085217 -1.26000 10.04922 0.8209854960 2.4258483400 0.819 0.587 3.7773 3.825 2 0.000 0.531 0.00 0.00 0.00 0.00 0.00 -1 -6.51e-13 0.00 8.296e-01 1.698e-01 1.160e-04 3.188e-05 2.911e-04 -1.000 6.258e-04 3.301 4.221 3.597 3.254 3.173 3.164 3.167
0.00085217 -1.26000 10.04922 0.8225250840 2.4263545456 0.821 0.614 3.7674 3.760 2 0.000 0.533 0.00 0.00 0.00 0.00 0.00 -1 -7.47e-13 0.00 8.033e-01 1.960e-01 1.300e-04 3.563e-05 3.248e-04 -1.000 7.306e-04 3.234 4.219 3.557 3.181 3.085 3.066 3.065
0.00085217 -1.26000 10.04922 0.8236195445 2.4267130733 0.822 0.637 3.7588 3.703 2 0.000 0.535 0.00 0.00 0.00 0.00 0.00 -1 -8.41e-13 0.00 7.859e-01 2.133e-01 1.383e-04 3.787e-05 3.447e-04 -1.000 7.833e-04 3.177 4.224 3.526 3.119 3.010 2.982 2.978
0.00085217 -1.26000 10.04922 0.8246182203 2.4270392686 0.823 0.668 3.7507 3.640 2 0.000 0.536 0.00 0.00 0.00 0.00 0.00 -1 -9.67e-13 0.00 7.755e-01 2.236e-01 1.434e-04 3.921e-05 3.566e-04 -1.000 8.038e-04 3.100 4.211 3.476 3.041 2.919 2.883 2.875
0.00085217 -1.26000 10.04922 0.8253941536 2.4272920835 0.824 0.702 3.7450 3.583 2 0.000 0.536 0.00 0.00 0.00 0.00 0.00 -1 -1.12e-12 0.00 7.702e-01 2.290e-01 1.460e-04 3.991e-05 3.628e-04 -1.000 8.273e-04 3.014 4.171 3.409 2.955 2.824 2.782 2.772
0.00085217 -1.26000 10.04922 0.8261385560 2.4275341118 0.824 0.744 3.7404 3.523 2 0.000 0.537 0.00 0.00 0.00 0.00 0.00 -1 -1.32e-12 0.00 7.663e-01 2.329e-01 1.478e-04 4.039e-05 3.672e-04 -1.000 8.615e-04 2.909 4.103 3.32 2.851 2.713 2.665 2.653
0.00085217 -1.26000 10.04922 0.8262556195 2.4275721271 0.824 0.753 3.7398 3.513 2 0.000 0.537 0.00 0.00 0.00 0.00 0.00 -1 -1.36e-12 0.00 7.658e-01 2.334e-01 1.480e-04 4.045e-05 3.676e-04 -1.000 8.649e-04 2.888 4.087 3.302 2.830 2.691 2.643 2.631
0.00085217 -1.26000 10.04922 0.8268716931 2.4277719876 0.825 0.798 3.7370 3.457 3 0.000 0.537 0.00 0.00 0.00 0.00 0.00 -1 -1.61e-12 0.00 7.632e-01 2.359e-01 1.489e-04 4.072e-05 3.700e-04 -1.000 8.695e-04 2.776 3.999 3.199 2.719 2.576 2.524 2.511
0.00085217 -1.26000 10.04922 0.8273907900 2.4279401221 0.825 0.839 3.7349 3.407 3 0.000 0.537 0.00 0.00 0.00 0.00 0.00 -1 -1.87e-12 0.00 7.612e-01 2.380e-01 1.497e-04 4.091e-05 3.717e-04 -1.000 8.221e-04 2.672 3.914 3.103 2.616 2.470 2.416 2.402
0.00085217 -1.26000 10.04922 0.8279668093 2.4281264100 0.826 0.889 3.7329 3.349 3 0.000 0.537 0.00 0.00 0.00 0.00 0.00 -1 -2.24e-12 0.00 7.590e-01 2.401e-01 1.503e-04 4.108e-05 3.733e-04 -1.000 8.630e-04 2.547 3.806 2.986 2.492 2.343 2.287 2.271
0.00085217 -1.26000 10.04922 0.8284990788 2.4282982842 0.826 0.939 3.7310 3.292 3 0.000 0.537 0.00 0.00 0.00 0.00 0.00 -1 -2.69e-12 0.00 7.570e-01 2.422e-01 1.508e-04 4.123e-05 3.745e-04 -1.000 8.137e-04 2.422 3.697 2.867 2.368 2.216 2.158 2.141
0.00085217 -1.26000 10.04922 0.8290331960 2.4284704999 0.827 0.994 3.7292 3.230 3 0.000 0.536 0.00 0.00 0.00 0.00 0.00 -1 -3.27e-12 0.00 7.548e-01 2.443e-01 1.510e-04 4.140e-05 3.756e-04 -1.000 8.449e-04 2.285 3.577 2.738 2.233 2.079 2.018 2.000
0.00085217 -1.26000 10.04922 0.8295061588 2.4286227847 0.827 1.047 3.7276 3.171 3 0.000 0.535 0.00 0.00 0.00 0.00 0.00 -1 -3.95e-12 0.00 7.529e-01 2.462e-01 1.509e-04 4.164e-05 3.764e-04 -1.000 8.267e-04 2.153 3.459 2.612 2.102 1.945 1.883 1.864
0.00085217 -1.26000 10.04922 0.8299074769 2.4287518447 0.828 1.096 3.7260 3.116 3 0.000 0.532 0.00 0.00 0.00 0.00 0.00 -1 -4.71e-12 0.00 7.513e-01 2.479e-01 1.504e-04 4.206e-05 3.771e-04 -1.000 8.522e-04 2.031 3.351 2.496 1.982 1.823 1.758 1.739
0.00085217 -1.26000 10.04922 0.8302215338 2.4288527423 0.828 1.137 3.7247 3.070 3 0.000 0.529 0.00 0.00 0.00 0.00 0.00 -1 -5.46e-12 0.00 7.500e-01 2.491e-01 1.498e-04 4.260e-05 3.774e-04 -1.000 8.297e-04 1.928 3.260 2.398 1.880 1.719 1.653 1.633
0.00085217 -1.26000 10.04922 0.8305693269 2.4289643760 0.828 1.186 3.7232 3.014 3 0.000 0.526 0.00 0.00 0.00 0.00 0.00 -1 -6.52e-12 0.00 7.487e-01 2.504e-01 1.489e-04 4.351e-05 3.778e-04 -1.000 8.413e-04 1.804 3.150 2.281 1.758 1.594 1.526 1.505
0.00085217 -1.26000 10.04922 0.8309018016 2.4290709924 0.828 1.238 3.7214 2.956 3 0.000 0.521 0.00 0.00 0.00 0.00 0.00 -1 -7.87e-12 0.00 7.475e-01 2.516e-01 1.477e-04 4.473e-05 3.782e-04 -1.000 8.513e-04 1.674 3.036 2.158 1.629 1.463 1.393 1.371
0.00085217 -1.26000 10.04922 0.8312029243 2.4291674703 0.828 1.290 3.7197 2.897 3 0.000 0.517 0.00 0.00 0.00 0.00 0.00 -1 -9.48e-12 0.00 7.465e-01 2.526e-01 1.466e-04 4.598e-05 3.784e-04 -1.000 8.746e-04 1.545 2.925 2.036 1.502 1.332 1.260 1.237
0.00085217 -1.26000 10.04922 0.8314657807 2.4292516222 0.829 1.339 3.7180 2.841 3 0.000 0.514 0.00 0.00 0.00 0.00 0.00 -1 -1.13e-11 0.00 7.458e-01 2.534e-01 1.458e-04 4.702e-05 3.786e-04 -1.000 8.361e-04 1.422 2.820 1.921 1.380 1.208 1.134 1.110
0.00085217 -1.26000 10.04922 0.8317034245 2.4293276498 0.829 1.388 3.7162 2.785 3 0.000 0.511 0.00 0.00 0.00 0.00 0.00 -1 -1.35e-11 0.00 7.453e-01 2.539e-01 1.451e-04 4.782e-05 3.788e-04 -1.000 8.561e-04 1.300 2.717 1.807 1.260 1.085 1.009 0.984
0.00085217 -1.26000 10.04922 0.8319171667 2.4293959882 0.829 1.436 3.7144 2.730 3 0.000 0.509 0.00 0.00 0.00 0.00 0.00 -1 -1.61e-11 0.00 7.449e-01 2.543e-01 1.446e-04 4.842e-05 3.788e-04 -1.000 8.467e-04 1.181 2.617 1.696 1.143 0.965 0.886 0.860
0.00085217 -1.26000 10.04922 0.8321157098 2.4294594308 0.829 1.485 3.7125 2.674 3 0.000 0.508 0.00 0.00 0.00 0.00 0.00 -1 -1.92e-11 0.00 7.447e-01 2.545e-01 1.443e-04 4.878e-05 3.789e-04 -1.000 8.577e-04 1.059 2.515 1.583 1.023 0.842 0.761 0.734
0.00085217 -1.26000 10.04922 0.8322913051 2.4295155116 0.829 1.532 3.7106 2.619 3 0.000 0.508 0.00 0.00 0.00 0.00 0.00 -1 -2.28e-11 0.00 7.445e-01 2.546e-01 1.442e-04 4.893e-05 3.789e-04 -1.000 8.579e-04 0.941 2.418 1.474 0.908 0.723 0.639 0.611
0.00085217 -1.26000 10.04922 0.8324552178 2.4295678368 0.829 1.580 3.7086 2.563 3 0.000 0.508 0.00 0.00 0.00 0.00 0.00 -1 -2.71e-11 0.00 7.445e-01 2.546e-01 1.442e-04 4.897e-05 3.789e-04 -1.000 8.582e-04 0.821 2.320 1.364 0.790 0.602 0.516 0.487
0.00085217 -1.26000 10.04922 0.8326000571 2.4296140535 0.829 1.626 3.7066 2.509 3 0.000 0.508 0.00 0.00 0.00 0.00 0.00 -1 -3.21e-11 0.00 7.445e-01 2.546e-01 1.442e-04 4.899e-05 3.789e-04 -1.000 8.584e-04 0.705 2.226 1.258 0.677 0.486 0.397 0.367
0.00085217 -1.26000 10.04922 0.8327291012 2.4296552146 0.829 1.671 3.7046 2.456 3 0.000 0.508 0.00 0.00 0.00 0.00 0.00 -1 -3.79e-11 0.00 7.445e-01 2.546e-01 1.441e-04 4.901e-05 3.789e-04 -1.000 8.586e-04 0.593 2.140 1.156 0.567 0.372 0.281 0.250
0.00085217 -1.26000 10.04922 0.8328487873 2.4296933777 0.828 1.716 3.7026 2.403 3 0.000 0.508 0.00 0.00 0.00 0.00 0.00 -1 -4.47e-11 0.00 7.445e-01 2.547e-01 1.441e-04 4.902e-05 3.789e-04 -1.000 8.588e-04 0.480 2.053 1.053 0.455 0.257 0.164 0.131
0.00085217 -1.26000 10.04922 0.8329550028 2.4297272349 0.828 1.760 3.7006 2.351 3 0.000 0.508 0.00 0.00 0.00 0.00 0.00 -1 -5.25e-11 0.00 7.445e-01 2.547e-01 1.441e-04 4.904e-05 3.789e-04 -1.000 8.590e-04 0.371 1.971 0.9550000000 0.349 0.147 0.051 0.017
0.00085217 -1.26000 10.04922 0.8330551982 2.4297591641 0.828 1.804 3.6985 2.298 3 0.000 0.508 0.00 0.00 0.00 0.00 0.00 -1 -6.17e-11 0.00 7.445e-01 2.547e-01 1.441e-04 4.905e-05 3.789e-04 -1.000 8.591e-04 0.260 1.890 0.856 0.240 0.035 -0.063 -0.098
0.00085217 -1.26000 10.04922 0.8331454396 2.4297879137 0.828 1.847 3.6964 2.247 3 0.000 0.508 0.00 0.00 0.00 0.00 0.00 -1 -7.23e-11 0.00 7.445e-01 2.547e-01 1.441e-04 4.906e-05 3.789e-04 -1.000 8.592e-04 0.153 1.813 0.761 0.137 -0.073 -0.174 -0.209
0.00085217 -1.26000 10.04922 0.8332298398 2.4298147959 0.828 1.889 3.6943 2.196 3 0.000 0.507 0.00 0.00 0.00 0.00 0.00 -1 -8.45e-11 0.00 7.445e-01 2.547e-01 1.441e-04 4.907e-05 3.790e-04 -1.000 8.594e-04 0.048 1.737 0.668 0.034 -0.179 -0.283 -0.320
0.00085217 -1.26000 10.04922 0.8333106637 2.4298405331 0.827 1.930 3.6922 2.146 3 0.000 0.507 0.00 0.00 0.00 0.00 0.00 -1 -9.85e-11 0.00 7.445e-01 2.547e-01 1.441e-04 4.908e-05 3.790e-04 -1.000 8.594e-04 -0.056 1.663 0.5760000000 -0.067 -0.284 -0.390 -0.428
0.00085217 -1.26000 10.04922 0.8333935142 2.4298669097 0.827 1.969 3.6903 2.100 3 0.000 0.507 0.00 0.00 0.00 0.00 0.00 -1 -1.14e-10 0.00 7.444e-01 2.547e-01 1.441e-04 4.909e-05 3.790e-04 -1.000 8.596e-04 -0.152 1.596 0.492 -0.160 -0.380 -0.489 -0.528
